City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Bourges,FR,2022-01-19 06:05:59,47.25,2.4167,37.89,96,68,9.04
294,Dudinka,RU,2022-01-19 06:02:19,69.4058,86.1778,2.91,95,100,13.13
295,Shache,CN,2022-01-19 06:06:00,38.4167,77.2406,35.83,24,34,2.95
296,Taltal,CL,2022-01-19 06:06:00,-25.4,-70.4833,65.07,84,29,1.88
297,Neiafu,TO,2022-01-19 06:06:01,-18.65,-173.9833,82.18,85,48,20.8
298,Antibes,FR,2022-01-19 06:06:01,43.5624,7.1278,50.11,83,20,14.97
299,Eyl,SO,2022-01-19 06:06:01,7.9803,49.8164,79.95,63,31,13.98
300,Saldanha,ZA,2022-01-19 06:06:02,-33.0117,17.9442,63.77,67,1,10.42
301,Xuddur,SO,2022-01-19 06:06:02,4.1213,43.8894,78.91,50,42,18.16
302,Nanortalik,GL,2022-01-19 06:06:03,60.1432,-45.2371,33.12,89,100,20.85
303,Bonnyville,CA,2022-01-19 06:06:03,54.2668,-110.735,-32.57,100,28,3.67
304,Muros,ES,2022-01-19 06:06:04,42.7762,-9.0603,48.24,79,0,7.34
305,Mogadishu,SO,2022-01-19 06:05:19,2.0371,45.3438,81.19,68,36,16.08
306,Geraldton,AU,2022-01-19 06:06:04,-28.7667,114.6,108.01,9,0,17.27
307,Ikwiriri,TZ,2022-01-19 06:06:04,-7.9562,38.9716,76.71,91,100,3.58
308,Aykhal,RU,2022-01-19 06:06:05,66.0,111.5,-14.87,100,100,8.23
309,Santa Cruz,BO,2022-01-19 06:06:05,-17.8,-63.1667,74.66,94,75,8.05
310,Coihaique,CL,2022-01-19 06:06:06,-45.5752,-72.0662,44.55,76,0,2.3
311,Port Pirie,AU,2022-01-19 06:06:06,-33.1833,138.0167,87.96,27,0,5.59
312,Katobu,ID,2022-01-19 06:06:07,-4.9408,122.5276,77.67,89,100,4.5
313,Aguimes,ES,2022-01-19 06:06:07,27.9054,-15.4461,61.66,67,0,0.0
314,Poum,NC,2022-01-19 06:06:08,-20.2333,164.0167,81.37,69,12,8.57
315,Pulandian,CN,2022-01-19 06:06:08,39.3953,121.9669,19.53,33,1,20.31
316,Hualmay,PE,2022-01-19 06:06:09,-11.0964,-77.6139,71.37,83,98,6.85
317,Faanui,PF,2022-01-19 06:06:09,-16.4833,-151.75,77.02,83,100,17.87
318,Ayan,RU,2022-01-19 06:06:10,56.45,138.1667,1.15,72,51,8.14
319,Dire Dawa,ET,2022-01-19 06:06:10,9.5931,41.8661,69.93,50,10,3.56
320,Hilton Head Island,US,2022-01-19 06:03:24,32.2163,-80.7526,39.97,100,0,0.0
321,Yenagoa,NG,2022-01-19 06:07:11,4.9247,6.2642,73.62,93,87,3.96
322,Praia,CV,2022-01-19 06:07:12,14.9215,-23.5087,70.34,78,40,10.36
323,Itacare,BR,2022-01-19 06:07:12,-14.2775,-38.9967,70.12,91,90,4.76
324,Goma,CD,2022-01-19 06:07:13,-1.6792,29.2228,65.41,76,99,1.59
325,Beringovskiy,RU,2022-01-19 06:07:13,63.05,179.3167,-18.78,90,6,9.06
326,Saravan,AM,2022-01-19 06:07:13,39.7196,45.6483,12.85,80,98,1.41
327,Tsiroanomandidy,MG,2022-01-19 06:07:14,-18.7667,46.0333,72.1,83,98,8.25
328,Havoysund,NO,2022-01-19 06:07:14,70.9963,24.6622,37.63,73,80,25.86
329,Awbari,LY,2022-01-19 06:07:15,26.5921,12.7805,48.15,61,76,7.52
330,Nouakchott,MR,2022-01-19 06:07:15,18.0858,-15.9785,66.13,30,32,9.31
331,Gat,IL,2022-01-19 06:05:03,31.61,34.7642,48.78,10,62,20.8
332,Half Moon Bay,US,2022-01-19 06:07:16,37.4636,-122.4286,51.35,90,100,3.44
333,Chokurdakh,RU,2022-01-19 06:07:16,70.6333,147.9167,-34.29,97,21,6.44
334,Huaihua,CN,2022-01-19 06:07:17,27.5494,109.9592,58.66,58,100,2.33
335,Verkh-Usugli,RU,2022-01-19 06:07:17,52.7,115.1667,-4.56,79,79,1.74
336,Dingle,PH,2022-01-19 06:07:18,10.9995,122.6711,80.24,79,99,11.81
337,Kruisfontein,ZA,2022-01-19 06:07:18,-34.0033,24.7314,67.89,68,52,5.68
338,Marfino,RU,2022-01-19 06:07:18,55.7028,37.3822,14.25,85,75,6.71
339,Dori,BF,2022-01-19 06:07:19,14.0354,-0.0345,56.66,21,0,11.92
340,Kandrian,PG,2022-01-19 06:07:20,-6.2167,149.55,83.62,77,99,7.83
341,Riachao Do Jacuipe,BR,2022-01-19 06:07:20,-11.8069,-39.3856,67.17,95,28,2.59
342,Hervey Bay,AU,2022-01-19 06:03:10,-25.2986,152.8535,87.03,62,57,3.0
343,Morant Bay,JM,2022-01-19 06:07:21,17.8815,-76.4093,74.82,83,14,12.12
344,Hvide Sande,DK,2022-01-19 06:07:21,56.0045,8.1294,43.2,85,100,28.16
345,Kemi,FI,2022-01-19 06:07:22,65.8596,24.8228,35.37,93,0,14.97
346,Kupang,ID,2022-01-19 06:07:22,-10.1667,123.5833,86.58,79,75,4.61
347,Kirakira,SB,2022-01-19 06:07:23,-10.4544,161.9205,84.65,73,64,3.49
348,Ishigaki,JP,2022-01-19 06:07:23,24.3448,124.1572,65.64,86,100,21.99
349,Bembereke,BJ,2022-01-19 06:07:23,10.2283,2.6634,60.26,23,7,5.95
350,Kerchevskiy,RU,2022-01-19 06:07:24,59.946,56.2884,24.64,96,100,6.31
351,Phuket,TH,2022-01-19 06:07:24,8.0,98.25,86.22,66,20,9.22
352,Bela,IN,2022-01-19 06:07:25,25.9333,81.9833,61.7,36,0,6.49
353,Ous,RU,2022-01-19 06:07:25,60.9058,61.5186,19.47,91,100,6.67
354,Port Hardy,CA,2022-01-19 06:07:26,50.6996,-127.4199,45.75,91,100,9.84
355,Elmira,US,2022-01-19 06:07:26,42.0898,-76.8077,26.78,92,100,3.44
356,Pathein,MM,2022-01-19 06:07:27,16.7833,94.7333,85.75,46,8,1.61
357,Valverde Del Camino,ES,2022-01-19 06:07:27,37.5751,-6.7543,38.84,69,84,3.58
358,Grua,NO,2022-01-19 06:07:28,60.2667,10.6667,36.46,85,100,5.57
359,Buala,SB,2022-01-19 06:07:28,-8.145,159.5921,83.07,80,100,4.5
360,Leningradskiy,RU,2022-01-19 06:07:29,69.3833,178.4167,-31.41,96,44,5.26
361,Cuamba,MZ,2022-01-19 06:07:29,-14.8031,36.5372,75.13,78,67,2.68
362,Hohhot,CN,2022-01-19 06:07:30,40.8106,111.6522,29.53,34,15,1.9
363,Anupgarh,IN,2022-01-19 06:07:30,29.1911,73.2086,69.1,25,94,8.93
364,Ust-Nera,RU,2022-01-19 06:07:31,64.5667,143.2,-31.11,90,64,2.39
365,Srednekolymsk,RU,2022-01-19 06:07:31,67.45,153.6833,-44.19,100,63,1.9
366,Upernavik,GL,2022-01-19 06:07:31,72.7868,-56.1549,6.48,65,100,6.58
367,Fairbanks,US,2022-01-19 06:07:32,64.8378,-147.7164,10.22,80,75,0.0
368,Constitucion,CL,2022-01-19 06:08:32,-35.3333,-72.4167,51.13,70,14,9.15
369,Broken Hill,AU,2022-01-19 06:08:33,-31.95,141.4333,77.94,54,74,22.17
370,Karasjok,NO,2022-01-19 06:08:33,69.4719,25.5112,30.31,95,100,5.77
371,Lexington Park,US,2022-01-19 06:04:41,38.2668,-76.4538,33.46,71,0,5.75
372,Trelew,AR,2022-01-19 06:03:41,-43.249,-65.3051,58.98,62,44,8.9
373,Lockhart,US,2022-01-19 06:04:54,28.6194,-81.4426,48.4,68,0,0.0
374,Comodoro Rivadavia,AR,2022-01-19 06:08:17,-45.8667,-67.5,64.26,36,0,16.11
375,Luena,AO,2022-01-19 06:08:35,-11.7833,19.9167,62.15,94,100,5.21
376,Waipawa,NZ,2022-01-19 06:08:35,-41.4122,175.5153,68.63,67,38,19.3
377,Beloha,MG,2022-01-19 06:08:36,-25.1667,45.05,78.78,54,0,10.22
378,Mazarron,ES,2022-01-19 06:08:36,37.5992,-1.3149,48.6,74,0,5.37
379,Klaksvik,FO,2022-01-19 06:08:36,62.2266,-6.589,38.32,63,86,22.68
380,Camana,PE,2022-01-19 06:08:37,-16.6228,-72.7111,72.68,82,89,6.35
381,Tagusao,PH,2022-01-19 06:08:37,9.1924,117.8141,81.59,73,40,12.33
382,Flinders,AU,2022-01-19 06:08:38,-34.5833,150.8552,70.21,87,100,8.01
383,Pisco,PE,2022-01-19 06:08:38,-13.7,-76.2167,69.85,83,0,4.61
384,Mackay,AU,2022-01-19 06:08:39,-21.15,149.2,89.69,67,75,12.33
385,Marzuq,YE,2022-01-19 06:08:39,14.4,46.4667,73.98,18,2,2.3
386,Lata,PT,2022-01-19 06:08:39,40.1629,-8.3327,43.81,68,1,3.67
387,Pangnirtung,CA,2022-01-19 06:08:40,66.1451,-65.7125,5.18,93,100,2.26
388,Bogande,BF,2022-01-19 06:08:40,12.9714,-0.1436,57.33,20,0,11.27
389,Sambava,MG,2022-01-19 06:08:41,-14.2667,50.1667,83.89,67,83,1.01
390,Russell,US,2022-01-19 06:08:41,32.3502,-85.1999,43.83,93,0,0.0
391,Mandalgovi,MN,2022-01-19 06:08:42,45.7625,106.2708,15.42,63,99,14.94
392,Nalut,LY,2022-01-19 06:08:42,30.3333,10.85,41.59,72,0,8.1
393,Agadez,NE,2022-01-19 06:08:43,19.75,10.25,46.69,48,0,9.06
394,Polunochnoye,RU,2022-01-19 06:08:43,60.8697,60.4153,13.51,93,100,4.05
395,Tytuvenai,LT,2022-01-19 06:08:44,55.6,23.2,35.51,95,87,12.77
396,Kavaratti,IN,2022-01-19 06:08:44,10.5669,72.642,81.9,67,47,10.16
397,Nioro,GM,2022-01-19 06:08:45,13.35,-15.75,72.7,16,5,6.24
398,Aykino,RU,2022-01-19 06:08:45,62.2248,49.9922,-5.53,100,99,3.18
399,Suaza,CO,2022-01-19 06:08:46,1.9761,-75.7945,64.76,96,99,1.57
400,Paamiut,GL,2022-01-19 06:08:46,61.994,-49.6678,35.96,74,100,53.19
401,Bam,IR,2022-01-19 06:08:47,29.106,58.357,55.22,48,7,4.74
402,Sistranda,NO,2022-01-19 06:08:47,63.7256,8.834,44.91,87,100,36.84
403,Alice Springs,AU,2022-01-19 06:08:48,-23.7,133.8833,90.21,50,40,5.01
404,Cairns,AU,2022-01-19 06:08:48,-16.9167,145.7667,89.55,51,40,9.22
405,Sorland,NO,2022-01-19 06:08:49,67.667,12.6934,35.67,86,100,20.62
406,Sal Rei,CV,2022-01-19 06:08:49,16.1833,-22.9167,68.56,76,71,15.99
407,Saryagash,KZ,2022-01-19 06:08:50,41.4511,69.1701,42.76,77,100,8.12
408,Zhigansk,RU,2022-01-19 06:08:50,66.7697,123.3711,-22.74,94,96,17.65
409,Kardonikskaya,RU,2022-01-19 06:08:51,43.8617,41.7194,20.71,91,100,3.94
410,Halmstad,SE,2022-01-19 06:08:51,56.6745,12.8568,39.4,94,75,21.85
411,Flin Flon,CA,2022-01-19 06:08:52,54.7682,-101.865,-15.5,91,65,10.69
412,Richards Bay,ZA,2022-01-19 06:09:52,-28.783,32.0377,74.46,81,88,2.01
413,Sikonge,TZ,2022-01-19 06:09:53,-5.6333,32.7667,62.22,97,100,3.8
414,Choma,ZM,2022-01-19 06:09:53,-16.8065,26.9531,66.18,89,100,4.29
415,Tarakan,ID,2022-01-19 06:09:54,3.3,117.6333,81.9,74,40,8.05
416,Swan Hill,AU,2022-01-19 06:09:54,-35.3378,143.5544,91.38,27,7,21.07
417,Champerico,GT,2022-01-19 06:09:55,14.3,-91.9167,78.35,79,29,4.72
418,Koboko,UG,2022-01-19 06:09:55,3.4136,30.9599,67.41,64,100,3.38
419,Ust-Kulom,RU,2022-01-19 06:09:56,61.6864,53.6902,-3.91,100,100,2.53
420,Nizhniy Baskunchak,RU,2022-01-19 06:09:56,48.2198,46.8311,31.19,95,100,10.22
421,Wewak,PG,2022-01-19 06:09:57,-3.5534,143.6268,82.17,75,98,12.91
422,Ullapool,GB,2022-01-19 06:09:57,57.8987,-5.1604,44.35,70,100,19.35
423,Thinadhoo,MV,2022-01-19 06:09:57,0.5333,72.9333,82.09,75,95,8.7
424,Kosa,RU,2022-01-19 06:09:58,59.9445,54.9977,22.1,97,100,4.38
425,Labuhan,ID,2022-01-19 06:09:58,-6.8844,112.2051,84.13,72,98,13.27
426,Antanifotsy,MG,2022-01-19 06:09:59,-19.65,47.3167,62.58,95,100,3.91
427,Solnechnyy,RU,2022-01-19 06:09:59,50.7214,136.6319,4.95,93,83,2.37
428,Ucluelet,CA,2022-01-19 06:10:00,48.9329,-125.5528,47.08,93,100,4.97
429,Hay River,CA,2022-01-19 06:10:00,60.8156,-115.7999,-15.23,90,11,9.66
430,Oudtshoorn,ZA,2022-01-19 06:10:01,-33.5907,22.2014,66.96,63,42,2.89
431,Leshukonskoye,RU,2022-01-19 06:10:01,64.8989,45.7622,5.76,97,99,6.49
432,Whitehorse,CA,2022-01-19 06:10:02,60.7161,-135.0538,11.8,82,100,17.0
433,Padang,ID,2022-01-19 06:10:03,-0.9492,100.3543,80.65,81,100,8.34
434,Ballina,AU,2022-01-19 06:10:03,-28.8667,153.5667,78.98,87,80,7.58
435,Luderitz,NA,2022-01-19 06:10:03,-26.6481,15.1594,75.81,61,3,9.84
436,Ambilobe,MG,2022-01-19 06:10:04,-13.2,49.05,84.94,69,83,5.5
437,Superior,US,2022-01-19 06:10:04,46.7208,-92.1041,13.48,71,100,19.57
438,Pemangkat,ID,2022-01-19 06:10:05,1.1667,108.9667,80.53,83,99,14.07
439,Mahajanga,MG,2022-01-19 06:10:05,-15.7167,46.3167,82.6,76,100,10.4
440,Piacabucu,BR,2022-01-19 06:10:06,-10.4056,-36.4344,76.93,74,11,5.19
441,Sabang,ID,2022-01-19 06:10:06,5.8933,95.3214,81.37,69,96,10.16
442,Te Anau,NZ,2022-01-19 06:10:07,-45.4167,167.7167,55.38,85,69,6.53
443,Lazo,RU,2022-01-19 06:10:07,43.3817,133.9014,14.34,75,100,6.06
444,Takoradi,GH,2022-01-19 06:10:08,4.8845,-1.7554,79.14,73,4,2.06
445,Atherton,GB,2022-01-19 06:10:08,53.5237,-2.4935,48.11,91,89,10.98
446,Vetluga,RU,2022-01-19 06:10:09,57.8557,45.781,-2.96,100,90,3.09
447,Itarema,BR,2022-01-19 06:10:09,-2.9248,-39.9167,76.71,87,58,10.2
448,Timra,SE,2022-01-19 06:10:09,62.487,17.3257,28.11,93,0,2.3
449,Clyde River,CA,2022-01-19 06:10:10,70.4692,-68.5914,-5.57,84,100,37.98
450,Yeppoon,AU,2022-01-19 06:10:10,-23.1333,150.7333,91.18,60,100,13.22
451,Saint-Denis,FR,2022-01-19 06:10:11,48.9167,2.3333,41.14,88,100,5.75
452,Kahului,US,2022-01-19 06:09:58,20.8947,-156.47,75.85,82,20,4.61
453,Kibala,TD,2022-01-19 06:10:12,9.1104,18.3463,64.78,25,21,5.7
454,Nara,JP,2022-01-19 06:10:12,34.6851,135.8049,47.97,42,60,8.1
455,Puerto Narino,CO,2022-01-19 06:10:13,-3.7703,-70.3831,76.95,97,100,2.3
456,Kuppam,IN,2022-01-19 06:10:13,12.75,78.3667,76.1,50,66,5.17
457,Ngunguru,NZ,2022-01-19 06:10:13,-35.6167,174.5,78.17,68,14,10.07
458,Caceres,ES,2022-01-19 06:10:14,39.522,-6.3748,31.8,73,1,3.15
459,Sinnamary,GF,2022-01-19 06:11:14,5.3833,-52.95,75.34,89,97,6.64
460,Mount Isa,AU,2022-01-19 06:11:15,-20.7333,139.5,91.17,52,40,5.75
461,Portland,US,2022-01-19 06:10:04,45.5234,-122.6762,48.25,94,100,3.0
462,Alghero,IT,2022-01-19 06:11:16,40.5589,8.3181,44.98,93,40,3.44
463,Beinamar,TD,2022-01-19 06:11:16,8.6698,15.3813,61.5,24,66,5.03
464,Nemuro,JP,2022-01-19 06:11:17,43.3236,145.575,28.35,59,71,18.59
465,Krasnoselkup,RU,2022-01-19 06:11:17,65.7,82.4667,10.0,96,100,9.13
466,Wanlaweyn,SO,2022-01-19 06:11:17,2.6185,44.8938,80.47,59,54,12.95
467,Cartagena,CO,2022-01-19 06:11:18,10.3997,-75.5144,78.42,83,0,9.22
468,Miri,MY,2022-01-19 06:10:30,4.4148,114.0089,82.49,75,83,12.19
469,Ochakiv,UA,2022-01-19 06:11:19,46.6128,31.5498,24.98,74,99,21.5
470,Folsom,US,2022-01-19 06:06:32,38.678,-121.1761,55.49,83,0,3.44
471,Akureyri,IS,2022-01-19 06:11:19,65.6835,-18.0878,9.61,96,79,4.09
472,Fort Nelson,CA,2022-01-19 06:08:37,58.8053,-122.7002,-21.98,100,45,1.07
473,Louis Trichardt,ZA,2022-01-19 06:11:20,-23.0439,29.9032,74.52,54,29,2.68
474,Lappeenranta,FI,2022-01-19 06:10:43,61.0587,28.1887,26.65,93,20,11.5
475,Znamenskoye,RU,2022-01-19 06:11:21,57.1281,73.8282,9.79,93,39,6.71
476,Sola,VU,2022-01-19 06:11:21,-13.8833,167.55,82.24,76,100,10.18
477,Kangaatsiaq,GL,2022-01-19 06:11:22,68.3065,-53.4641,18.95,83,100,13.38
478,Tsimlyansk,RU,2022-01-19 06:11:09,47.6461,42.1019,25.61,94,94,6.08
479,Raga,SS,2022-01-19 06:11:22,8.4596,25.678,67.98,28,82,6.93
480,Namibe,AO,2022-01-19 06:11:23,-15.1961,12.1522,69.58,75,99,3.06
481,Yulara,AU,2022-01-19 06:11:23,-25.2406,130.9889,81.63,53,100,13.6
482,Lumding,IN,2022-01-19 06:11:24,25.7535,93.1732,69.89,42,95,2.24
483,Rodez,FR,2022-01-19 06:11:24,44.5,2.5833,29.03,100,100,4.61
484,Lyaskelya,RU,2022-01-19 06:11:25,61.7667,31.0167,31.03,98,99,8.48
485,Tilichiki,RU,2022-01-19 06:11:25,60.4667,166.1,-18.9,85,3,8.7
486,Ouegoa,NC,2022-01-19 06:11:26,-20.35,164.4333,82.38,70,37,9.71
487,Zyryanskoye,RU,2022-01-19 06:11:27,56.8306,86.6258,11.79,93,50,10.36
488,Byron Bay,AU,2022-01-19 06:11:27,-28.65,153.6167,82.35,87,81,12.12
489,Chipinge,ZW,2022-01-19 06:11:28,-20.1883,32.6236,71.73,65,4,1.5
490,Isangel,VU,2022-01-19 06:11:28,-19.55,169.2667,81.45,82,95,15.19
491,Cidreira,BR,2022-01-19 06:11:28,-30.1811,-50.2056,75.76,87,74,9.44
492,Catuday,PH,2022-01-19 06:11:29,16.2923,119.8062,79.25,61,44,10.27
493,Castelo Do Piaui,BR,2022-01-19 06:11:29,-5.3222,-41.5525,70.32,77,48,0.4
494,Savda,IN,2022-01-19 06:11:30,21.15,75.8833,77.56,26,4,5.48
495,Guanica,PR,2022-01-19 06:11:30,17.9716,-66.908,74.91,87,6,3.0
496,Pamanukan,ID,2022-01-19 06:07:18,-6.2842,107.8106,84.27,71,65,16.82
497,Rocha,UY,2022-01-19 06:11:31,-34.4833,-54.3333,69.57,97,100,13.33
498,Tandil,AR,2022-01-19 06:11:32,-37.3217,-59.1332,57.31,94,98,1.01
499,Port Hueneme,US,2022-01-19 06:11:32,34.1478,-119.1951,58.12,93,100,0.0
500,Ugoofaaru,MV,2022-01-19 06:11:33,5.6667,73.0,81.77,73,79,12.77
501,Juneau,US,2022-01-19 06:11:33,58.3019,-134.4197,27.21,97,91,5.37
502,Itaporanga,BR,2022-01-19 06:11:34,-7.3044,-38.1503,72.73,74,31,3.78
503,Kloulklubed,PW,2022-01-19 06:12:34,7.0419,134.2556,84.7,72,98,16.13
504,Sao Filipe,CV,2022-01-19 06:12:35,14.8961,-24.4956,72.59,77,48,5.84
505,Gimli,CA,2022-01-19 06:09:10,50.6336,-96.9907,-2.87,94,100,17.63
506,Conakry,GN,2022-01-19 06:12:35,9.538,-13.6773,69.37,67,1,4.59
507,Maragogi,BR,2022-01-19 06:12:36,-9.0122,-35.2225,77.29,72,2,4.29
508,Bandarbeyla,SO,2022-01-19 06:12:36,9.4942,50.8122,78.64,70,77,13.49
509,Saint-Pierre,RE,2022-01-19 06:12:37,-21.3393,55.4781,87.44,70,20,6.91
510,Verkhnetulomskiy,RU,2022-01-19 06:12:37,68.6073,31.7962,24.93,91,100,8.48
511,Pokrovsk,UA,2022-01-19 06:12:38,48.282,37.1758,20.07,93,100,12.46
512,Villaviciosa,ES,2022-01-19 06:12:38,43.4813,-5.4357,46.96,100,1,3.67
513,Korla,CN,2022-01-19 06:12:39,41.7597,86.1469,33.73,30,79,2.46
514,Seminole,US,2022-01-19 06:12:39,28.7086,-81.2081,51.01,83,0,0.0
515,Storsteinnes,NO,2022-01-19 06:08:18,69.2408,19.2344,34.45,99,100,7.31
516,Podgornoye,RU,2022-01-19 06:12:40,51.735,39.1496,19.62,93,100,11.18
517,Lerwick,GB,2022-01-19 06:12:40,60.1545,-1.1494,44.6,77,100,31.03
518,Oranjemund,NA,2022-01-19 06:12:41,-28.55,16.4333,67.42,81,16,12.77
519,Menongue,AO,2022-01-19 06:12:41,-14.6585,17.691,62.4,94,100,2.93
520,Maldonado,UY,2022-01-19 06:12:42,-34.6667,-54.9167,69.19,96,100,12.26
521,Navirai,BR,2022-01-19 06:12:42,-23.065,-54.1906,73.58,70,44,3.76
522,Noumea,NC,2022-01-19 06:12:43,-22.2763,166.4572,84.18,99,82,16.84
523,Umm Kaddadah,SD,2022-01-19 06:12:43,13.6017,26.6876,53.82,32,1,18.79
524,Phangnga,TH,2022-01-19 06:12:44,8.4509,98.5298,86.04,43,70,3.67
525,Komsomolskiy,UZ,2022-01-19 06:12:44,40.4272,71.7189,43.52,93,75,2.3
526,Inuvik,CA,2022-01-19 06:12:45,68.3499,-133.7218,-17.64,69,100,0.0
527,Rameswaram,IN,2022-01-19 06:12:45,9.2833,79.3,79.83,69,99,16.15
528,Herat,AF,2022-01-19 06:11:08,34.5,62.0,45.14,43,3,2.37
529,Pachino,IT,2022-01-19 06:12:46,36.7186,15.0907,44.64,73,0,3.2
530,Suez,EG,2022-01-19 06:12:47,29.9737,32.5263,51.84,59,30,8.66
531,Vieux Fort,LC,2022-01-19 06:12:47,13.7167,-60.95,76.77,71,5,15.68
532,Tocopilla,CL,2022-01-19 06:12:48,-22.092,-70.1979,69.08,80,41,4.47
533,Bara,NG,2022-01-19 06:12:48,10.3744,10.7288,59.04,30,100,9.57
534,Nouadhibou,MR,2022-01-19 06:12:49,20.931,-17.0347,65.62,60,0,11.83
535,Homocea,RO,2022-01-19 06:12:49,46.1333,27.2333,28.69,60,19,12.46
536,Chernyshevskiy,RU,2022-01-19 06:12:49,63.0128,112.4714,3.4,96,100,5.61
537,Kattivakkam,IN,2022-01-19 06:12:50,13.2167,80.3167,86.09,70,36,7.45
538,Gushi,CN,2022-01-19 06:12:50,34.6425,109.5843,53.49,24,0,9.64
539,Orlik,RU,2022-01-19 06:12:51,52.5178,99.825,16.0,91,100,1.12
540,Husavik,IS,2022-01-19 06:12:52,66.0449,-17.3389,22.01,67,100,13.76
541,Necochea,AR,2022-01-19 06:12:52,-38.5473,-58.7368,62.04,95,100,13.33
542,Chicama,PE,2022-01-19 06:12:52,-7.8447,-79.1469,68.54,80,61,4.25
543,Hofn,IS,2022-01-19 06:12:53,64.2539,-15.2082,24.13,68,1,19.42
544,Kota Kinabalu,MY,2022-01-19 06:08:05,5.9749,116.0724,85.98,70,20,4.61
545,Egvekinot,RU,2022-01-19 06:12:53,66.3167,-179.1667,-16.67,74,3,7.7
546,Bowen,AU,2022-01-19 06:12:54,-20.0167,148.2333,85.69,60,93,18.72
547,Henties Bay,NA,2022-01-19 06:12:54,-22.116,14.2845,67.86,85,98,2.17
548,Bathurst,AU,2022-01-19 06:12:55,-33.4166,149.5806,66.83,78,100,3.0
549,Seoul,KR,2022-01-19 06:10:30,37.5683,126.9778,30.61,73,100,4.59
550,Ilula,TZ,2022-01-19 06:13:55,-7.6766,36.0366,63.41,94,100,6.49
551,Hasaki,JP,2022-01-19 06:13:56,35.7333,140.8333,46.29,44,57,4.9
552,Copiapo,CL,2022-01-19 06:09:27,-27.3667,-70.3333,64.49,77,0,2.91
553,Grindavik,IS,2022-01-19 06:13:57,63.8424,-22.4338,30.67,64,75,18.41
554,Santa Isabel Do Rio Negro,BR,2022-01-19 06:13:57,-0.4139,-65.0192,72.27,98,29,2.24
555,Auki,SB,2022-01-19 06:13:58,-8.7676,160.7034,83.93,73,100,3.98
